species_id;sex;hindfoot_length;weight
DM;M;35;50
PB;M;25;35
PP;M;21;17
PP;M;20;16
OT;M;21;26
PB;F;25;37
PP;M;21;21
OT;F;20;21
PB;F;26;31
DM;F;34;46
OT;M;20;25
PB;M;26;33
DM;M;36;46
OT;M;20;27
DM;M;34;32
PB;F;25;23
DM;F;35;46
DM;M;34;45
DM;M;36;47
PP;M;21;14
PB;M;25;41
DM;M;34;49
PB;M;24;32
PB;F;24;34
PP;M;22;16
PB;M;27;33
DO;M;34;51
PB;M;25;25
PB;M;26;29
DO;M;37;51
PB;F;27;32
DO;M;36;57
OT;M;20;22
PB;F;23;29
PP;M;20;15
PB;F;25;42
PB;M;26;34
PP;M;20;15
DM;M;34;53
PP;F;19;13
PP;F;24;20
PP;F;20;14
PP;M;23;19
PP;M;21;12
PP;F;21;15
PP;F;19;14
PP;F;22;16
PP;F;19;23
DO;F;36;46
DO;M;35;46
PP;M;22;17
DO;F;64;35
PP;F;22;15
DM;F;37;49
PP;F;23;34
PP;F;22;17
PB;F;26;31
PP;M;22;21
PP;F;23;17
PB;F;26;42
PP;M;22;22
RM;F;17;13
PB;M;26;30
PB;M;26;47
PB;F;27;42
PP;M;22;19
PB;F;25;26
PB;F;25;31
NL;M;33;184
PP;M;19;13
PP;F;20;14
PP;F;22;17
PP;M;22;22
PP;M;22;21
PP;M;21;19
PB;F;26;31
DM;F;35;33
PP;F;21;15
PB;F;25;24
PB;F;25;48
PB;F;25;44
PP;M;21;16
PB;M;27;43
PB;M;27;31
PB;M;25;26
PB;M;26;41
PB;F;25;33
PB;M;26;33
PB;F;26;30
PB;F;25;24
DM;F;34;41
DM;F;36;44
DM;M;36;49
DM;M;37;33
PP;M;22;19
DM;M;36;49
DM;M;36;40
OT;M;20;24
PB;M;26;40
PP;M;23;25
PB;M;26;35
PB;M;26;37
PB;F;26;24
PB;M;26;29
PB;F;26;34
PP;F;23;33
PB;M;27;41
PB;F;25;37
PP;M;19;16
PB;M;25;40
PB;F;25;37
PP;F;23;17
PB;M;27;45
PP;F;22;14
NL;F;35;160
NL;F;34;208
PP;F;22;16
PL;M;20;21
NL;F;32;171
PB;F;26;43
PB;F;26;29
PB;F;27;40
PB;M;27;49
OT;M;20;29
PB;F;25;32
PB;M;25;33
DM;F;33;41
DM;F;38;40
PB;M;26;40
PP;F;22;17
PB;F;25;30
PP;M;22;18
OT;M;20;25
OT;M;20;31
PB;M;28;49
OT;F;19;26
PB;F;26;24
RM;M;19;13
PB;F;25;31
PP;M;21;17
PP;F;22;18
PB;F;26;31
OT;M;21;30
PP;M;22;21
OT;F;20;26
PP;M;22;20
DM;M;37;50
SH;M;29;77
PP;M;23;19
PB;F;25;26
DM;M;35;47
DM;F;35;46
DM;M;36;50
OT;M;20;28
DM;M;35;30
PP;M;21;14
DO;F;36;43
PB;F;25;28
PP;M;21;16
DO;M;35;50
PB;F;25;31
PP;M;23;26
PP;F;22;14
PB;F;26;31
DO;F;35;43
OT;M;29;22
PP;F;23;31
PP;M;22;17
PP;M;23;21
PB;F;25;31
PB;M;26;44
OT;M;20;25
DM;M;35;26
DM;M;36;49
DM;M;37;53
PP;M;21;19
DM;F;35;43
OT;M;21;30
OT;F;21;31
DM;F;36;48
DM;M;36;47
DM;F;36;41
PP;M;22;13
OT;M;20;26
PP;F;21;13
PP;F;21;14
PP;M;22;17
PP;M;23;21
PP;M;23;22
PP;F;21;16
PP;M;22;20
DO;M;35;41
RM;F;16;11
DO;M;33;41
OT;M;20;24
DO;M;34;53
DO;F;36;49
PP;F;22;23
PP;F;22;29
PP;M;24;21
PB;F;26;35
PP;M;20;14
PP;M;22;21
PB;F;26;37
PB;F;25;38
PB;M;26;37
PB;F;24;38
PP;F;23;16
PB;F;25;34
PB;M;25;31
PP;F;24;16
PB;F;25;36
OT;F;19;29
OT;M;21;30
DO;M;34;39
DO;M;33;38
DM;F;32;33
DM;M;37;52
DM;F;33;29
PB;M;26;45
PP;M;22;22
PP;M;21;19
PB;F;25;31
PB;M;26;41
DO;F;34;42
OT;M;21;29
DM;F;36;40
DM;M;34;18
PB;F;25;34
PP;F;21;16
PP;F;21;20
OT;F;20;35
PB;F;25;31
DM;F;36;45
DO;M;36;51
PB;M;26;22
PB;F;25;30
PB;F;24;31
PB;F;25;38
PB;F;26;39
PB;M;26;36
DM;M;37;56
PB;M;26;21
PB;F;26;21
PB;F;25;19
PB;F;26;39
PB;M;25;38
PB;F;26;23
PB;M;26;17
PP;F;22;20
PP;M;22;18
PB;M;26;34
RM;M;16;10
RM;M;15;9
PE;M;21;31
PE;M;20;21
PP;F;20;17
DM;M;37;46
DM;F;36;46
DO;F;36;59
PP;F;22;19
PB;M;25;32
PB;F;25;30
PP;M;23;20
PP;M;23;24
OT;M;20;33
PP;F;24;17
PB;M;24;29
PB;F;25;36
OT;F;20;24
PP;F;20;19
PP;M;21;20
DM;F;34;52
PB;M;24;34
PB;M;26;49
DM;F;35;44
DM;M;34;50
DM;F;34;39
PB;M;25;39
PP;F;21;21
OT;F;19;38
PP;M;22;19
PP;F;20;18
PP;F;20;16
PP;M;21;23
PB;M;26;36
DM;F;33;47
PP;F;22;20
PP;F;22;36
SH;M;27;92
PB;F;26;22
DM;M;37;49
OT;M;22;29
DM;F;33;55
PB;M;26;23
PP;F;22;19
PP;F;22;17
PP;M;22;15
DO;M;35;23
DO;F;36;47
PP;M;23;23
PB;F;25;27
PB;F;26;29
DO;M;37;60
PB;M;26;16
PP;M;23;20
DO;M;35;49
DO;F;35;45
PB;F;26;34
PB;F;26;35
DO;M;35;51
PB;F;26;31
PP;F;23;27
PB;F;26;31
PB;M;26;43
PB;F;26;35
OT;M;21;29
PP;F;22;18
PP;M;21;18
OT;F;20;29
OT;F;20;32
DM;M;35;44
DM;M;35;28
DM;M;35;40
DM;M;37;48
PP;F;21;16
PB;F;24;35
PB;M;26;27
PB;F;26;30
PB;M;26;27
PP;F;21;20
DM;M;35;49
PB;F;27;30
DO;F;34;50
DO;M;35;54
PB;F;25;28
PP;F;21;14
PB;M;26;18
PB;M;27;43
PP;M;27;10
PB;M;27;29
PB;M;27;27
PB;F;25;33
PB;F;26;40
SH;M;28;48
DO;M;34;31
PP;M;22;14
NL;F;33;158
DM;F;36;47
DM;M;35;32
OT;F;20;26
SH;M;29;82
PP;F;21;12
OT;F;20;18
DO;M;36;47
PP;M;21;18
PB;F;26;33
PB;F;26;39
DO;M;35;53
PP;M;23;20
PB;M;26;41
PP;F;23;19
PP;F;22;18
PB;M;26;29
PB;M;26;16
PB;F;26;31
OT;F;26;30
PB;M;25;27
PB;M;26;18
PB;F;25;35
SH;M;26;35
PB;F;25;30
DM;F;34;38
DM;M;37;43
DO;M;35;24
PP;M;22;22
PP;M;23;15
DM;F;35;43
PP;F;20;11
PP;M;22;18
PP;F;22;19
DO;F;36;55
PB;F;25;37
PP;M;22;11
PB;F;26;17
PP;M;22;18
PP;F;22;16
NL;F;33;170
PB;F;25;24
PB;F;26;24
PB;F;25;35
PB;F;26;26
PP;M;20;10
PB;F;25;39
PB;M;26;36
PB;F;25;25
PB;F;26;30
DM;M;36;54
PB;M;26;18
PB;F;26;36
PE;M;20;20
RM;M;17;10
PP;F;21;17
OT;M;20;32
PB;F;25;31
PB;M;26;25
PB;F;26;32
PB;M;26;22
PB;F;26;34
PP;M;22;20
PB;F;26;22
PB;M;26;21
PB;F;26;36
PB;F;26;33
PB;M;26;36
PB;M;25;20
PP;M;22;20
PP;M;22;21
PB;F;25;33
PP;F;21;14
PP;F;22;20
PP;F;22;15
DM;M;35;23
PB;M;31;31
PB;F;25;32
DM;M;36;46
PB;F;26;31
PB;M;27;28
PP;M;21;16
PP;F;21;9
PP;M;20;9
PP;M;20;9
PP;F;21;11
PB;F;25;34
PB;F;26;36
PB;F;25;20
PP;F;22;18
PP;M;22;17
PB;M;25;32
PB;F;25;21
PP;M;22;14
PP;M;21;19
PP;F;22;21
DM;M;35;35
PP;M;22;18
DM;M;33;47
DM;M;37;48
PB;F;26;25
PP;F;22;17
PB;M;26;36
DM;M;36;46
PB;M;26;18
PP;F;22;20
DO;M;35;44
DM;M;35;45
OT;M;20;26
PP;M;22;19
PP;M;21;17
OT;F;20;31
PP;F;23;21
DO;M;36;35
PP;F;22;20
DO;M;35;50
PP;F;21;8
DO;F;36;52
DO;M;37;32
PP;F;22;21
PP;F;21;18
PB;M;26;40
PB;F;25;32
PB;M;25;16
OT;F;21;35
PB;M;26;18
PP;F;22;17
PB;F;26;32
DM;M;36;43
DM;M;34;24
DM;F;35;47
PP;F;22;19
PP;M;22;13
PP;F;22;15
PP;F;21;16
PP;F;21;16
PP;M;17;12
PB;M;25;19
PB;M;25;38
PP;F;22;16
PP;M;22;15
DM;M;35;38
PP;F;21;14
PP;M;20;8
PB;M;26;20
PB;F;26;30
DO;F;36;53
PB;M;26;30
PP;F;22;21
PP;F;22;17
PB;M;26;21
PB;M;26;46
OT;M;20;23
PP;F;21;16
PB;F;25;38
PP;M;22;18
PB;M;27;35
PB;M;25;25
PB;M;27;24
PB;F;26;30
PB;F;25;19
DO;M;35;62
PB;F;26;35
PP;F;22;17
PP;M;22;18
DM;M;36;39
DM;M;35;28
PB;F;25;34
PP;M;21;14
OT;F;21;29
PP;F;21;15
DO;M;36;56
PB;M;27;29
PP;F;22;15
PB;M;26;18
PB;M;26;48
PP;F;21;17
PB;M;26;32
PP;M;21;17
PB;F;25;28
PB;F;26;36
PP;F;21;15
PB;M;26;30
PB;M;28;26
PB;F;26;24
PB;F;26;33
PB;M;28;23
PB;F;24;20
PB;F;26;21
PB;F;26;40
PB;F;26;20
PP;M;22;16
PB;F;26;44
PB;F;24;30
PB;F;26;29
PB;F;28;25
PB;F;26;29
PB;F;25;45
PB;F;25;22
PB;F;25;28
PP;M;22;11
PP;F;21;11
PB;M;26;39
PB;F;26;39
PP;M;21;13
PP;F;23;18
NL;F;33;174
DM;M;36;48
DO;M;34;51
PP;F;21;15
PP;M;21;14
PP;F;22;22
DM;F;36;43
PP;M;21;21
OT;F;20;27
PP;M;22;18
DM;M;36;45
DM;F;34;43
PP;F;20;11
DO;F;42;46
OT;M;20;21
PB;M;26;28
PP;M;21;21
NL;M;27;140
PB;M;26;31
PB;M;26;32
OT;M;19;22
PB;M;26;23
PB;M;24;40
PP;M;20;13
PB;F;25;33
PB;F;24;34
PB;F;25;37
PP;M;20;16
PB;M;25;26
PB;F;24;31
DM;M;36;33
PB;F;24;28
PP;M;21;12
DM;M;36;39
PB;F;24;31
PB;F;24;22
PB;M;25;21
PP;F;22;23
PP;M;22;16
PP;F;19;13
PP;F;22;13
PB;M;24;14
PB;F;25;26
PP;M;20;19
PP;M;22;14
PB;M;26;26
PB;F;26;24
PP;M;21;14
PB;F;27;33
PP;M;20;14
OT;F;21;18
DM;M;35;43
PP;M;20;14
PP;F;21;20
DM;M;37;53
PB;F;26;20
PP;F;20;16
DM;F;36;45
DM;M;35;48
PP;F;20;16
OT;F;20;40
PP;M;22;16
DM;M;35;51
PP;F;22;19
PP;M;21;15
PP;M;21;10
PP;F;21;16
OT;M;19;29
PP;M;21;14
PP;F;22;16
DM;M;35;40
PB;M;26;38
PB;M;25;23
PP;F;20;14
DM;M;34;53
PB;M;26;27
PB;F;25;32
DO;M;36;39
OT;F;21;20
PB;F;26;36
PP;F;20;17
PP;F;20;16
DO;F;36;50
PP;F;21;16
PB;M;24;17
PB;F;25;29
PP;M;24;17
PB;F;25;29
PP;M;20;18
PB;F;26;29
PB;F;25;34
PB;F;24;22
PB;M;24;19
PB;M;26;19
PP;M;20;17
PB;M;24;24
OT;F;20;30
DM;M;37;45
PP;M;20;17
PP;M;21;14
PP;F;21;13
DM;M;36;47
PP;M;19;12
DM;F;34;29
PP;F;21;20
PP;M;22;23
PP;M;20;14
PP;M;20;12
PP;F;20;17
PP;M;21;14
PP;M;21;16
PP;F;20;15
SH;M;25;51
PP;F;20;13
PP;F;20;16
PB;M;24;27
OT;M;19;15
PE;F;20;20
PB;M;27;26
PP;F;23;13
PP;F;21;14
PP;M;22;13
PP;F;22;13
PB;F;26;23
PB;F;26;25
PP;M;22;14
DM;M;36;39
PP;M;22;17
PP;F;22;11
PB;M;27;47
PB;M;26;31
PP;M;23;17
PP;M;22;14
PP;M;23;15
PB;F;26;25
PB;M;26;29
DO;M;36;58
DM;M;36;39
PP;M;22;22
DM;M;37;36
PB;F;26;35
PP;F;22;25
PB;M;26;24
DM;F;36;49
PP;M;20;11
PP;F;22;19
PP;F;21;14
PB;M;26;27
PP;F;21;19
PB;M;27;34
PB;M;27;34
PB;M;26;31
PB;F;25;38
PB;F;26;27
PP;F;21;16
PB;M;27;29
PB;F;26;34
DM;F;34;42
PP;F;22;14
DM;M;37;46
DM;M;37;45
DO;M;34;47
PP;M;21;18
PP;F;21;15
DM;F;37;51
PB;F;27;25
PB;M;27;29
PB;F;26;31
PB;F;25;33
PB;F;26;35
PB;F;25;30
PB;F;26;27
PB;F;26;31
PB;F;25;32
PB;F;26;28
PP;F;22;17
PP;F;24;17
PB;M;26;39
PP;F;22;15
PB;F;26;35
PP;M;23;16
PB;M;25;25
PB;M;26;41
PB;M;26;28
PB;M;26;19
PB;F;26;31
PB;M;26;31
PB;F;26;32
PB;F;25;28
PB;M;27;31
PB;F;26;35
PB;F;25;30
PB;M;26;24
PB;F;25;24
PB;M;26;22
PP;M;21;16
PB;F;26;29
PB;F;25;29
PB;M;25;26
PP;F;21;21
PB;M;27;29
PP;F;21;19
DM;M;32;32
DM;M;37;40
PP;F;22;31
PP;F;22;15
OT;M;20;22
DM;M;34;42
DO;M;35;51
PP;F;22;20
PP;M;23;18
PB;F;26;25
PB;M;29;42
PP;F;22;16
PP;F;21;14
PP;F;21;14
PB;M;27;48
PB;M;27;34
PP;M;23;17
PP;M;22;15
PP;F;22;15
PB;M;27;31
PP;M;23;19
PB;M;26;32
OT;F;21;32
PP;M;23;17
DM;F;36;43
PB;M;27;32
DM;F;35;49
DM;M;36;45
PP;M;22;22
PP;F;21;17
DO;M;36;55
PP;M;22;15
OT;M;20;24
PP;F;21;16
PP;F;22;15
PP;F;22;17
NL;F;32;173
PP;M;21;13
PP;F;22;15
PP;M;22;18
PP;F;22;15
PB;M;26;37
PB;M;28;35
OT;M;20;25
PB;F;25;32
PB;F;26;30
OT;M;20;21
PB;M;27;40
PB;F;26;29
PB;M;26;34
PB;F;26;28
PB;F;27;43
PB;F;27;25
PB;F;26;34
DM;M;36;56
PB;M;27;31
PP;F;21;13
PB;F;26;28
PB;F;26;30
PB;F;27;30
PB;F;26;22
PB;F;26;30
PB;F;25;28
PB;F;25;30
PP;F;23;16
PB;F;26;35
PB;F;26;22
DM;M;37;43
DM;M;37;47
PP;F;22;14
DM;F;35;38
OT;F;21;24
PP;M;22;19
OT;F;20;31
DM;F;36;45
PP;M;22;25
DO;M;36;59
PP;M;21;16
PP;M;21;15
PB;F;25;32
OT;M;19;25
PB;F;26;31
PP;M;21;16
PB;F;25;31
PB;M;26;30
PB;M;28;31
PB;F;26;34
PB;F;26;31
PB;M;26;29
PP;M;22;13
PP;M;22;15
PB;F;26;26
PB;F;25;31
PB;F;25;31
DM;M;36;43
DM;M;36;44
OT;M;20;20
PP;M;21;12
PB;M;27;29
PB;M;25;31
PB;M;26;27
PB;M;24;19
PP;F;22;14
PB;F;26;31
PB;F;25;31
PP;F;21;14
PP;F;19;13
PB;F;25;28
OT;M;21;26
PP;F;21;18
PB;M;26;25
PP;M;20;13
PB;M;25;27
PP;M;20;13
PB;F;26;31
PB;F;25;30
OT;F;21;24
PP;M;21;14
PB;M;27;30
DM;M;36;53
DM;F;36;41
PP;M;22;14
DM;F;36;44
DM;M;36;46
PP;M;21;15
DM;F;36;39
PP;M;22;15
DM;M;36;51
DM;M;36;46
PB;F;25;33
DO;M;35;46
PB;M;25;28
PP;M;20;14
PP;F;22;18
DM;M;35;37
OT;F;20;23
PB;M;26;28
OT;M;20;19
PP;M;20;14
DO;M;35;51
DO;M;36;49
PB;F;25;26
PB;M;24;31
PB;F;20;24
PP;M;20;14
PB;F;26;29
PB;F;25;27
PB;M;25;22
PB;M;25;27
PP;M;21;16
OT;M;19;19
PP;F;21;14
DM;M;36;31
OT;M;20;22
DM;F;35;39
DM;M;26;45
DM;M;35;45
PP;F;20;15
PP;M;20;15
DM;M;35;25
DM;F;34;39
OT;F;20;34
PP;M;21;18
PP;F;21;14
OT;F;21;30
PP;F;21;16
PP;M;20;15
PP;F;21;16
PP;M;21;15
DM;F;36;38
DM;M;37;39
PB;M;26;42
OT;F;20;19
PB;F;25;26
DM;M;35;42
DO;M;33;50
PB;F;26;26
OT;M;20;25
PB;F;25;29
PP;F;22;17
NL;M;32;171
PB;M;26;43
PB;M;26;31
PB;M;27;33
OT;M;20;25
PB;M;26;31
DM;F;35;45
PP;M;22;15
OT;F;20;30
PP;M;22;17
PB;M;26;30
PP;F;22;17
DM;M;37;41
OT;F;20;29
OT;M;20;23
DM;F;36;47
DO;M;36;51
NL;F;31;164
PB;M;26;35
PB;M;2;30
PB;M;26;27
PP;M;20;13
PP;F;22;16
PB;F;26;26
PB;M;26;29
PB;F;26;37
OT;F;20;16
PB;M;27;33
DM;F;34;42
DM;M;35;43
DM;F;36;43
PB;F;26;30
DM;F;37;34
DM;M;37;42
OT;F;20;27
DM;M;37;47
DM;M;36;47
OT;M;21;26
PB;M;23;16
OT;F;20;29
PB;F;25;26
PB;F;27;25
NL;F;33;184
DM;M;35;52
PP;M;22;27
PB;F;27;33
PB;M;27;35
DM;M;37;42
PB;F;27;28
PB;F;26;27
PB;F;26;25
PB;F;25;26
PB;F;25;29
PB;F;27;29
PE;F;20;22
PP;M;22;16
PB;F;25;28
PB;M;25;29
OT;F;20;27
PB;F;25;32
PB;M;26;32
PB;M;27;32
PB;M;27;30
DM;M;35;46
DM;M;36;43
DM;M;35;41
DM;M;35;29
DM;F;35;39
PB;F;25;30
PB;F;26;27
RM;M;8;8
PB;F;26;28
PP;F;20;13
OT;F;20;24
OT;M;20;23
PB;F;26;30
PB;M;27;30
PB;F;26;29
DM;F;35;41
PB;F;26;28
OT;M;20;23
DM;F;35;41
DM;M;35;46
DM;M;36;42
PP;F;22;14
OT;M;20;26
PB;F;26;27
DM;M;36;43
PP;M;22;15
DO;M;36;46
DO;M;35;51
DO;M;36;46
OT;M;21;22
OT;F;21;24
PB;F;26;30
PE;M;20;18
PB;F;25;33
PB;F;25;28
DM;F;35;42
DM;F;37;46
OT;F;22;35
OT;M;21;23
DM;F;34;42
DM;M;35;49
OT;M;20;20
OT;F;20;24
PP;F;22;14
PP;F;22;15
PB;M;26;30
OT;F;20;20
PM;M;17;11
OT;F;20;27
DO;M;35;51
PB;M;28;46
DM;M;36;40
PB;F;25;28
PE;F;20;24
DM;M;36;41
PB;M;27;34
PB;M;27;33
DM;F;35;43
NL;F;29;200
NL;M;32;228
RM;M;18;12
OT;M;20;26
PE;M;20;23
OT;F;20;30
DM;F;36;47
OT;F;20;26
OT;M;20;21
PB;M;26;25
DM;M;36;38
DM;M;36;44
DO;M;35;55
NL;F;29;190
PB;M;26;36
PB;M;25;26
PB;M;28;30
PB;M;24;34
PB;M;24;32
PB;F;26;30
DM;M;37;47
OT;M;20;22
DM;M;38;45
DM;F;34;42
DM;F;36;42
DM;F;35;42
DM;M;36;49
PB;M;26;33
PB;F;27;33
PB;M;27;30
PB;F;25;28
OT;M;20;22
PB;M;24;28
PB;F;25;32
PB;M;25;29
PB;F;26;29
RM;M;18;9
PB;F;23;27
NL;F;29;158
OT;M;19;25
PB;M;26;32
PB;M;27;31
PB;F;25;29
PE;M;21;20
PB;M;26;28
PB;M;27;32
PE;M;20;23
DM;M;37;43
DM;F;35;44
DM;M;36;43
OT;M;21;25
PB;M;26;30
DM;M;36;44
OT;F;19;25
OT;F;19;22
PB;F;24;25
PB;F;25;30
DO;F;36;50
OT;M;21;23
DM;F;35;37
OT;M;20;24
PP;M;19;13
PB;M;26;28
DM;F;36;39
DM;M;37;42
DM;F;36;43
OT;M;20;27
OT;M;20;22
OT;F;19;28
DM;M;36;42
PB;F;24;28
OT;F;21;25
DO;M;34;45
OT;M;21;23
DO;M;34;49
DO;F;38;49
OT;M;21;22
PB;F;26;29
PP;M;18;12
PB;F;24;30
OT;F;19;19
DM;M;34;47
DM;M;36;40
OT;F;21;32
DM;F;32;39
DM;M;34;35
DM;F;37;41
PP;M;18;11
OT;F;19;25
PE;M;19;16
PE;M;21;20
RM;M;15;10
RM;M;17;10
RM;M;17;8
DM;F;35;38
DO;M;34;52
PB;F;26;26
OT;M;20;24
PB;F;25;25
DM;M;36;38
DM;M;37;41
DM;F;36;42
DM;M;37;43
PB;M;29;46
PB;M;26;38
OT;M;20;25
OT;M;19;28
PB;M;26;41
OT;F;20;28
PB;M;26;34
DM;F;34;44
NL;F;31;173
OT;M;20;22
OT;F;20;26
DO;M;35;54
DM;M;37;45
NL;F;30;212
PB;M;27;43
PB;M;27;28
PB;F;26;30
PB;M;26;38
PB;M;27;35
DM;M;36;50
DM;F;36;42
DM;F;35;43
DM;M;36;47
OT;M;21;22
DM;M;36;48
OT;F;20;27
DM;M;36;45
OT;M;20;21
OT;M;21;24
PB;F;26;28
PB;F;26;29
PB;F;26;30
PB;F;27;29
PB;F;27;28
PB;F;26;34
PB;M;28;32
PB;M;26;36
OT;M;21;24
OT;F;20;21
PE;M;20;23
PB;M;26;42
PB;F;25;30
PB;M;26;28
OT;M;21;29
PB;M;26;35
DM;M;35;54
DM;M;35;48
PB;M;27;32
OT;M;21;24
OT;F;20;25
OT;M;21;22
PB;F;26;31
OT;F;20;24
OT;M;20;21
OT;F;21;23
PB;M;27;33
PB;F;26;27
DM;F;36;39
DM;M;36;50
OT;F;21;25
DM;M;35;43
DM;M;35;44
DM;M;33;43
DM;F;35;41
OT;M;19;24
PB;F;25;31
OT;F;20;21
OT;M;19;21
DO;M;35;47
DO;M;36;46
PP;M;20;12
PB;F;25;32
OT;M;21;23
PB;F;26;32
DM;M;35;52
DM;F;35;39
OT;F;21;25
OT;M;20;19
PB;F;26;25
DM;M;37;43
PB;M;29;44
DO;M;34;53
OT;M;20;27
RM;M;17;11
NL;M;33;121
DM;F;34;44
PB;M;26;42
PB;M;27;41
NL;F;31;158
DO;M;34;54
DM;F;37;49
OT;F;20;21
DM;M;36;43
PB;M;26;27
PB;M;26;42
PP;M;20;11
PB;F;26;29
OT;M;21;23
DM;M;37;49
DM;M;36;48
DM;F;37;43
DM;F;37;41
OT;F;20;26
DM;F;34;41
OT;M;20;20
PB;M;28;36
PB;M;27;40
PB;F;26;32
PB;F;26;25
PB;F;25;27
PB;F;27;30
PB;F;25;27
PB;F;27;29
PB;F;27;29
OT;M;20;26
DO;M;34;47
PB;M;25;40
PB;F;25;30
PB;M;26;40
OT;M;21;25
OT;F;21;25
PB;M;26;29
PB;M;27;36
OT;M;20;22
DM;M;36;48
OT;M;21;24
OT;F;20;26
PM;F;20;27
PB;F;26;29
PB;F;25;30
PB;M;27;35
DM;M;36;45
DM;M;37;54
DM;M;37;46
DM;F;34;41
DM;M;35;42
DM;F;37;44
DM;M;36;48
DM;M;36;49
PB;F;26;31
PB;F;25;36
PP;M;21;12
DM;F;36;36
DM;F;36;41
DM;M;37;47
DM;F;36;42
DM;F;36;40
DM;M;36;50
OT;M;21;22
PB;M;27;36
PB;F;24;25
DM;F;35;45
PB;M;26;41
OT;M;21;24
PB;M;28;40
RM;F;17;16
PB;M;27;27
RM;F;17;17
PB;M;26;40
PB;F;27;33
DM;F;38;58
RM;M;16;8
OT;M;21;27
DM;F;37;41
DM;F;36;40
OT;F;20;25
PB;M;26;31
PB;M;27;43
PB;F;26;27
PB;M;26;35
PB;M;37;41
PB;F;26;35
PB;F;26;30
NL;M;30;109
RM;M;17;11
DM;F;37;45
PB;M;26;39
DM;M;37;50
PB;F;26;33
PB;M;26;40
DM;M;36;39
DM;M;37;55
PP;M;22;14
PB;F;26;29
DM;F;36;58
DM;M;36;50
DM;M;37;51
PP;M;23;14
DM;M;37;50
DM;M;38;54
DM;F;36;45
DM;M;37;52
PB;F;25;44
PB;F;26;39
DM;M;37;53
DM;M;38;49
DM;F;35;44
DM;F;35;44
PP;M;22;14
OT;F;20;24
PB;F;26;29
DM;F;35;47
PP;F;22;16
PB;M;26;40
DM;M;37;53
DM;F;36;60
DM;M;37;47
DM;M;37;48
NL;F;32;252
PP;M;22;20
OT;M;20;24
DM;F;37;58
NL;F;32;207
PB;M;26;46
RM;F;17;15
DM;F;37;55
OT;F;22;26
DM;F;37;48
DM;M;38;48
PP;M;16;13
DM;M;38;45
DM;F;38;56
DM;F;35;45
PB;F;27;40
PB;M;27;34
PB;F;25;36
PB;F;28;48
PB;F;26;37
PP;M;22;21
PB;M;26;34
PB;F;27;36
PB;M;27;44
PF;M;17;8
OT;F;21;29
PB;M;27;49
DM;M;38;51
PB;M;26;42
OT;F;21;30
PB;M;27;37
DM;F;36;51
DM;M;37;53
OT;M;21;29
DM;F;37;47
DM;M;37;51
DM;M;36;52
DM;M;36;51
OT;F;22;32
PP;M;22;15
PP;M;22;21
PP;M;22;21
PP;M;20;16
PM;F;20;22
PP;F;22;16
PP;M;22;20
PB;F;25;39
PB;M;26;44
PP;M;22;13
PP;M;21;16
DM;M;38;50
DM;M;36;48
PP;M;22;21
DM;F;35;54
PP;M;23;22
DM;M;35;54
PP;M;22;20
PP;F;23;16
DM;F;35;59
PP;M;23;19
PP;F;22;13
OT;F;20;42
PP;F;22;26
PB;F;25;30
PP;M;21;19
DM;M;36;49
PB;M;25;24
PP;M;22;22
DO;F;37;68
PP;F;22;21
DM;F;35;47
NL;F;33;145
PP;M;22;24
DM;M;37;52
PP;M;22;21
DO;M;34;54
PP;F;22;24
DO;F;34;60
PP;F;21;23
DM;F;37;57
DO;F;36;76
PP;F;21;16
PE;F;20;22
PB;M;27;50
PB;M;27;50
PB;F;25;17
DM;F;37;50
PP;M;22;18
PP;F;22;20
DM;M;36;49
DM;M;36;49
DM;M;36;37
OT;M;21;28
DM;F;36;50
DM;M;35;50
DM;M;37;50
PB;M;26;39
PB;F;25;37
PB;M;26;38
NL;F;33;218
PB;M;27;35
PB;F;25;54
PB;M;26;34
PB;M;26;37
PB;F;27;37
PB;F;27;35
PF;F;15;7
PB;F;26;33
PB;F;27;35
DM;M;37;53
OT;F;21;27
PB;F;27;40
PB;M;24;34
OT;F;20;32
DM;M;37;53
DM;F;36;55
PB;M;25;39
PP;M;21;23
PB;M;26;46
PP;F;21;20
PP;M;22;22
PB;F;26;49
SH;F;29;132
DM;F;35;49
OT;F;20;26
DM;F;36;49
OT;F;20;14
PP;M;22;18
PP;M;22;17
DM;M;37;52
PP;M;23;21
DM;F;37;47
DM;F;37;53
DO;M;34;59
DO;F;36;59
PP;F;22;19
DM;M;36;53
DM;M;37;49
PF;F;15;7
DM;M;36;56
DM;F;34;46
DO;F;35;52
PM;F;20;31
DM;F;35;55
OT;M;21;29
PP;M;22;20
PP;M;21;18
PF;F;16;9
PP;M;22;23
PP;M;22;22
PP;F;21;21
PP;F;22;21
PP;F;23;29
NL;M;31;94
DO;M;34;55
PB;M;27;31
DM;M;36;48
PP;M;21;20
DO;F;37;68
SH;M;30;79
NL;M;32;135
PP;M;22;17
DO;M;34;49
DO;F;34;27
DM;M;36;48
PE;M;21;20
NL;F;30;204
PB;F;26;27
PB;M;27;36
PB;M;27;30
PB;F;26;33
PB;M;27;40
PB;F;27;31
PE;M;20;23
PB;F;27;31
PB;M;27;29
DM;M;36;52
DM;M;36;48
DM;M;37;46
DM;F;36;41
DM;M;35;47
PP;F;22;19
DM;F;37;47
DM;M;37;49
NL;M;32;127
PB;F;26;44
